,y_train
4673,0.0
7373,-0.922539997
9009,-0.908476809
11777,-0.700497262
5331,3.086603659
3601,-1.074057503
10748,-1.226097547
2377,-1.29926549
10678,0.101589669
7892,-0.216493235
9876,0.644941566
7355,0.0
11206,0.0
2632,-0.493998768
12053,2.024404867
14689,-1.098267323
13039,-1.872001145
14947,-0.586995698
11690,0.260007665
12778,-1.256018816
12002,-0.866991297
11165,-0.240415004
13713,0.612583466
2599,2.760647534
11119,-1.174958837
7264,-0.349491855
6227,3.877509385
2747,-2.450720915
10457,0.01713947
14163,-0.586304722
6908,0.133780636
13662,0.0
6195,0.0
7516,1.141400543
1856,0.520694444
4240,-0.14080076
5689,0.0
7522,-1.096410966
131,-0.233346786
1405,0.0
14082,-0.100199284
9803,-1.304458617
9830,0.0
12800,0.0
13768,0.758947986
3259,-0.993955583
8121,-0.966505843
237,-0.341202298
13184,-0.418876214
11970,0.437296694
12258,-1.604367941
10937,0.0
14989,-0.527137983
14366,0.0
12718,-0.121647245
1554,-0.350250377
15446,-1.609255136
13598,0.743121452
704,1.001041615
2970,3.270546267
2526,-0.331593982
2818,-0.3751688
8044,-0.69255746
6654,-0.350063246
7357,-1.041955336
9544,-0.138636942
7708,1.8507092
7365,-0.888740087
11091,-0.157076651
3413,-0.827065346
7427,0.0
3607,1.324540264
8673,-1.143047276
9582,0.124311454
13491,-0.041154934
15448,-0.949255682
14539,-1.803372494
11339,-4.371425145
5625,-1.051783335
1488,4.013715803
9000,-0.662875003
14288,-0.096433375
8770,0.291961861
4712,-3.06103091
2339,0.0
8021,0.250022788
8769,-1.064110549
12556,0.726249413
1823,0.041813811
4932,0.0
11581,0.066081039
2244,-0.420458589
1129,-1.043613257
14926,2.287345397
12690,-0.793212337
8871,-0.173011898
973,-1.058502075
8515,-0.796614307
13335,-1.830045258
11033,-0.996625666
14703,-1.757763127
11816,-0.222344253
11191,0.41237964
9623,-0.061855426
14492,-1.064745441
5479,0.0
11462,0.600893264
6115,0.0
10938,0.0
8514,-2.914389655
723,-0.478239586
8438,-0.174771941
6007,4.359455827
15081,-0.078167044
2830,-1.110538888
6135,-0.001617552
14974,-0.213659277
3340,-0.334596839
4185,-0.338568558
6612,0.0
1498,-0.298364967
8687,0.303551274
2054,0.065416176
2390,-1.917141641
10896,-0.173354208
12378,0.0
8102,0.0
13374,0.976975162
1672,0.0
11700,0.867152861
10285,0.0
4892,-0.088797556
14428,-3.085785623
2127,-0.913741949
2319,-0.484192671
8161,-0.901253652
10515,0.850191668
5221,0.888878597
7455,1.738003729
6849,-0.502808896
4091,-1.029055607
1941,-0.126024179
14443,0.0
7652,-1.313153613
5391,-0.146708554
6607,0.0
11511,-1.478002659
1098,-0.927772914
1698,-1.072207145
3904,-0.010279357
8439,-0.394328041
13692,-1.920395836
9426,-0.021011673
10622,0.097031512
9251,-1.355835435
13216,-0.072543527
752,0.066406931
2739,-1.057636767
15090,-0.788619973
11657,-0.795589081
2851,-1.818025238
7337,0.698974693
8159,-0.430260101
10717,-0.510280803
14944,0.0
966,0.555210484
6512,0.586481763
9234,3.510142234
4550,0.0
6273,0.0
1232,2.210207246
15060,-0.718628783
9114,-0.888286975
15445,-1.569027715
13849,-1.973803188
12185,-1.203249867
10806,-0.434370501
9115,-2.060896307
12147,-0.861349352
9413,0.0
8910,-1.096348876
13151,0.0
7868,-0.162755863
8360,0.0
11597,-0.38311289
3485,0.0
11022,-0.469826927
5975,0.36603388
5823,0.256695868
11148,-2.027711115
1017,-0.238422462
12253,-1.203169814
10632,0.0
7735,-0.010509348
8781,-0.59627627
13084,-1.016777098
7406,-0.596331252
11156,-0.328694065
10870,-1.066436438
3775,0.10503799
7251,1.2306703
2140,0.910553527
160,-0.810895512
12275,-1.615637445
2049,-2.2038415
9915,0.120592674
4601,-0.130127935
10007,0.142017466
7719,-0.235923796
4489,-0.627080978
10612,-0.730510431
7636,3.657120366
3841,0.852787352
11198,-1.019616257
8833,0.767869395
15288,-1.713977988
12636,1.945019765
8007,-0.716347654
2846,-1.358351053
10097,2.251227127
15344,-0.089460203
1438,0.0
13322,0.820811945
14259,3.149416728
4501,1.41899121
8304,-0.894642634
14593,0.0
2913,-0.880782107
214,-0.095816455
848,0.0
5932,-4.830321767
4288,-1.256781488
5726,-1.244403015
13960,-2.208705949
15216,-0.167211096
12542,-2.495558756
2347,-1.123796586
7885,-0.111314778
8430,-0.450439085
4545,0.0
14400,-0.863333864
6137,-4.111801181
2833,-1.234710215
2870,0.217813355
6018,0.029369369
11249,0.0
12214,-1.109815085
4374,0.0
12436,0.0
12427,0.0
1811,-0.572919225
4617,-0.195994975
13190,0.0
7463,0.0
1526,-1.066436438
10336,-0.243189122
11842,-0.818552519
4694,0.0
2847,0.0
4226,-1.266478006
7012,0.0
4975,-1.043978002
9506,0.0
8071,-0.405271063
14444,0.0
14105,-1.345200504
10621,-0.805479849
14243,-0.60348988
9555,0.273583033
5306,-1.19503683
11575,0.247012665
4050,-1.305722802
5139,-1.409959241
7420,-0.729009864
6004,-1.618457315
6180,-0.479182471
11759,1.831207124
13991,0.0
8981,-0.445319868
4476,-1.334229423
11037,-1.009699749
2510,-0.415245242
6,0.0
8544,-0.975314861
12683,-0.406131586
11780,-0.394075677
14861,0.0
11364,0.0
13553,3.886315041
13876,-1.532904412
3471,0.482209822
1190,0.0
15447,-1.359491193
8730,0.0
5989,0.542579672
14340,0.0
6381,0.0
15333,-0.219140132
6581,-0.468557292
5580,-1.36573558
7844,-0.266187071
11192,0.473275111
4442,-1.304124521
3638,-0.089481303
7429,-0.811572903
8361,-0.076990099
8579,-1.066436438
7311,0.0
2732,2.656964221
2436,-1.485289059
5454,0.0
7170,-0.834343147
15428,0.0
15265,-2.359335731
5980,-1.156290225
1427,0.202825858
2073,-0.847841448
1848,1.278207623
7281,-0.203633385
8558,-0.589473046
2326,0.0
13433,-1.099158668
9122,0.0
15168,-3.036430933
1032,0.032653991
8311,-0.579218706
4437,-1.889264393
14296,-0.097207105
15396,0.0
9663,-0.065859595
2669,-2.099831354
252,-0.868958865
13796,-0.539033642
15000,2.713942801
3064,3.823094744
2671,-0.31181422
524,-0.856309051
8031,-0.779007764
6261,-0.16313534
6691,-1.862728537
2068,-0.1764902
12788,-0.314195523
512,-0.249056398
2178,-1.100377673
14233,-0.58566474
14351,-1.458001795
8132,-1.235796869
14940,-0.415623792
2879,-2.621070193
184,-0.104785909
9244,0.0
899,-0.557465878
4202,-0.557464653
4028,-2.615865099
12827,-0.943504815
14650,-0.875062554
13181,-0.346102071
10749,0.961322814
12054,-1.400034048
6721,-0.7669905
13344,0.0
649,-0.50473841
5737,-1.016703751
885,-0.520888097
11735,-0.360949221
8488,-0.546084021
14800,1.864352516
5052,-1.627495543
14460,2.526995512
14985,-1.580466267
7898,-0.318420208
9503,0.0
6414,-0.1592688
5187,-1.233665304
3427,0.525511911
12841,-2.040343176
14173,-0.099669361
13316,-0.156841549
14898,0.072543809
14088,0.0
4451,3.326493659
2986,-0.518212205
7289,0.112814532
10517,-0.166606194
7707,-0.737122906
15427,0.0
677,-0.424711209
1737,-0.406552653
13162,0.0
6913,-0.244228898
7497,1.130958498
12959,-1.602850197
145,0.3934589
12980,0.0
4098,-0.635866475
7060,1.058421801
2306,-0.434678373
3986,0.0
14074,1.353146476
7231,-0.208562341
11821,-0.422936753
10068,-0.138689971
12109,-1.463732406
14129,1.11178647
3944,-0.991714614
11230,-1.243998032
9689,-0.081547085
9467,0.0
7087,-1.212033847
6525,0.0
8441,-0.179940967
10834,3.44309161
8892,-0.401092147
11374,1.773354581
8801,-0.207282405
13091,-2.256039863
4888,-0.6126004
554,-0.768870219
8559,0.160278413
2139,0.905780545
11080,-2.706759407
10732,-1.017410099
13356,-0.032455322
5320,-2.155188918
11062,-0.480181954
532,-1.663528091
2260,2.367245134
672,-1.929785896
9542,-1.02598646
11734,1.732386136
1961,-0.64238414
8046,-0.700874181
3209,0.0
11441,0.0
9210,-0.315028018
10439,2.495677563
2990,-1.739456686
1891,0.795181918
7939,-0.814500345
2374,0.0
20,-0.961886706
2179,3.530489576
4534,-0.043105583
4200,-0.094162451
14658,0.0
5064,-1.267602429
8425,-0.691373094
7655,-0.294156553
11385,-0.579218706
12197,-1.666304747
15016,-0.656501849
3307,-0.163048693
1236,0.0
12193,-1.745356877
5212,1.793901562
4615,0.064785506
2249,-0.950748344
10043,0.089950288
9644,-0.059602914
3254,-0.259303236
10153,0.252239991
8885,-0.136227732
3622,-0.973597629
10462,-0.399592062
12681,-0.14978324
14069,-0.054527601
3627,0.0
1808,0.163666432
10707,0.0
10380,0.160099421
1152,-0.23957247
9822,0.0
13645,0.0
4103,-0.625178564
389,-0.415997259
12450,0.0
3535,-0.589100201
4544,3.30285796
1795,0.0
13013,-0.535102129
2727,0.0
7948,-0.175962947
10421,0.975569541
14133,-1.305640773
10596,-2.112325685
4764,-0.24363142
2333,0.0
8351,-0.302100612
572,3.057081772
4337,-2.701930748
9274,2.25212242
7744,0.0
11218,-1.061545685
7872,-0.796679248
33,-1.092585166
5272,-1.376716587
3651,-1.914751988
4971,-0.10281311
11075,-1.014635551
14538,-1.205933203
12483,-0.003285301
534,0.76348423
3266,-0.546754077
3574,-1.941202489
3754,3.573635793
6131,-0.235182668
6580,-0.193489071
10377,0.608487484
4469,-0.720731454
459,0.0
12791,1.532455415
11663,0.0
5461,0.0
6184,-0.514878277
2887,0.464530683
3928,0.794913926
14606,-0.876443476
3909,0.0
4224,-1.014363059
9471,0.10527818
13038,0.0
6992,0.0
14986,-0.208761243
1931,-0.47728358
4177,-0.627343087
5928,-1.385085285
952,0.540923447
10092,-0.075480467
3229,-0.596935868
3702,-0.840545422
1327,-0.170250048
7981,0.091945583
10126,-0.596592092
4823,0.0
8750,-1.106106121
3697,0.270580023
5202,-0.314797577
1402,-0.216896511
9491,0.617131145
10955,0.0
7576,-0.104911716
7395,-0.918383755
4891,-0.544011538
906,-1.252163303
941,1.920024096
1593,0.0
13896,0.0
12970,-1.83675859
3215,-0.799196265
11456,0.0
10218,0.0
829,-0.921634594
13175,-1.550404188
7577,-0.332610171
5334,3.171243538
12661,-0.932859168
8916,0.0
14636,0.972825319
2813,0.0
2619,0.0
900,-1.054090706
14546,-1.153821085
8316,-0.843470836
4109,-0.769521709
8039,-0.598283681
10754,0.0
2606,1.206400124
4833,-1.119421005
10016,0.067766244
13772,0.0
8246,-1.273850396
7630,-0.640891068
13695,-1.413015928
4052,-1.128373278
1662,-1.394578115
1063,0.093058578
9271,0.147222787
2647,0.0
6278,0.118134671
2066,0.0
10409,0.132673792
3667,0.213592019
14387,1.780836276
13320,-1.239259196
14761,-0.155747755
1992,0.0
10174,0.064756035
12108,3.134899133
3133,-0.770152919
5452,3.645809308
4966,0.069709005
105,-0.001492473
12716,-0.564345261
1213,-0.432609823
8946,-0.878090624
11906,-0.61364256
1051,-0.563621797
14850,0.610240955
678,-0.466934085
8826,0.0
13665,-0.321489286
2566,-0.648788361
1630,-0.471801993
14136,-1.650709266
2706,-1.225423726
10313,-1.044430513
5873,-1.777112216
4279,-0.990084941
12854,0.0
11248,0.0
12707,1.526651014
8624,-0.520846396
1681,-0.356467403
6557,-0.031965152
15162,-0.629795922
5853,-1.332257218
8455,-0.691267502
11519,-0.228559509
11851,0.326047123
5256,-1.102808042
11360,-4.041141537
13360,-2.136451245
10121,0.0
14033,-0.776483724
8631,-0.228132735
4902,0.0
8386,-0.646321863
1091,-0.702438089
14138,-0.53317048
7399,-0.382835382
1447,0.718682
5958,0.0
8569,0.0
7618,0.135250908
5376,-0.753346937
13774,0.0
12467,-1.921570438
6376,-0.045537084
10507,0.162864494
7643,0.095357713
13426,-0.556022206
4455,-0.351945322
11882,-1.151873447
1361,0.0
3983,0.10778941
2134,-0.407158787
993,-0.312385367
11980,-0.445374541
11680,0.104788835
770,3.866430662
595,-0.086600609
6430,-0.910026033
12382,-1.108661401
11087,-2.423356814
11418,-1.734466892
5457,-0.72601899
10828,0.0
3615,-1.434140512
7870,-0.799699635
3190,-0.104233024
10990,-0.289790753
13422,0.185009033
13018,-0.681095224
12584,-0.779669718
13971,0.0
5405,-0.047981359
5561,-0.408332842
5039,-1.139001927
11478,-0.268747382
5247,-0.13924627
548,-1.98397316
9106,2.158300057
565,0.0
14682,0.0
4172,0.763113319
11644,0.0
2032,0.0
908,-0.116953327
1020,-1.056991599
12771,-1.453261049
13891,0.0
14079,0.832507277
5219,-0.501641579
12004,4.401093488
8819,-0.432186162
3936,-0.611546698
4229,0.0
7019,-0.146173571
4061,-1.066333006
15013,0.0
7738,-0.154545836
12990,0.0
9701,-0.08117504
62,0.0
14935,-0.148100268
14315,-0.960505757
7084,-0.328750842
4208,-1.149306022
13061,-1.749000557
158,-1.048624229
6518,-0.214123947
10523,-1.008490298
3218,-0.96109454
4999,0.0
5382,0.106956297
6353,-0.280689486
12255,0.0
4762,-0.619766762
8255,-0.023393887
13066,-2.620568606
14469,0.0
982,-0.238550966
853,-0.517916807
4022,-0.064439749
14844,-0.452129728
13235,-0.864170658
3653,-0.957068406
10582,0.0
15297,0.071815495
5728,-0.406131586
8990,0.076484302
5075,-1.029238534
12981,-2.618549886
2674,1.129036587
3300,-0.52159622
3793,2.895757509
4430,-0.544878352
13147,0.0
8475,-1.218877353
12785,-1.443791575
11545,-0.670363367
1768,-0.322352149
13497,-0.42136707
11869,0.0
12586,-3.152938915
12505,-1.61680973
8824,-0.196946996
1016,0.023015749
10511,0.0
6318,-0.176930385
14108,-0.880231718
884,0.0
8689,0.0
11125,1.16594713
1345,-0.491721075
12762,1.991050525
10437,0.0
4650,3.906737963
14577,-1.337879095
1746,-0.376883313
2461,0.0
2745,-1.355386343
5061,-0.823779167
3778,-0.054908817
14347,-2.394863914
6637,-0.837360012
4204,0.0
6208,3.566879258
890,-0.548949005
11979,2.579962212
6035,0.175440514
12075,0.672273823
4521,-0.357533244
5594,-0.434682252
11963,-0.522769567
7022,0.0
1920,-0.843226826
14251,0.421571688
6999,-0.198957478
13746,0.0
6334,0.0
9616,0.082042889
13625,-1.285095268
3284,-0.851563851
1401,-0.665851743
2988,-1.244546709
14859,-0.703488995
11034,-0.532900386
1135,-1.708071509
2298,3.581941536
6762,0.067647497
165,-0.265463021
9050,-1.938541286
6810,-0.615816272
1703,0.0
1730,-0.582230979
8345,-1.688020394
2678,2.379132727
2399,-1.971418867
3023,0.496677631
8541,4.566893161
4577,0.327462951
4879,-1.002701791
3932,-0.581108385
7968,-1.256351541
13691,0.326474325
8855,-0.006135369
14282,-0.255707148
12919,0.0
12127,-3.935017696
13483,0.055933474
5888,0.0
1423,-1.123875023
4059,2.604287598
10905,0.0
1082,0.311839329
7779,4.211977698
11488,0.0
11024,0.0
14348,-1.06857437
9384,-0.184750263
13278,0.201038767
5601,-0.297588546
8498,1.800152012
12598,-0.791821288
92,-0.275917036
1451,-1.284888478
1331,-1.091469515
15011,-0.195970628
2119,0.023833526
14112,0.0
4364,-4.669370391
14192,0.125849148
14191,2.585522745
6964,2.545645327
5296,0.0
250,-0.386388342
15069,0.386833006
6686,-0.051950432
14152,1.568943529
14912,-0.54082103
2486,-0.786229516
2206,-0.191482229
8448,0.0
673,-1.505774885
806,0.0
974,-0.44222389
11679,0.0
12775,-0.656131589
6553,0.227775314
10210,-0.153869858
7017,-0.105128116
4885,-0.455642054
10987,0.110074148
11050,0.0
13571,0.193490013
150,0.0
1689,-0.996800961
3408,-0.224466246
12971,-1.72212692
4700,0.0
3163,-2.114267786
11763,0.121630942
2823,0.950734256
9816,-1.364207295
6118,-1.02786252
7233,-0.415623792
3590,2.334970478
5974,1.609047821
6543,-0.271015342
9142,-0.144993378
8621,-0.047371176
3678,3.78766781
12340,-0.919323886
14654,-1.21735434
11186,-0.17056682
2283,-0.039315116
409,-1.875241089
8407,1.792339329
12022,-2.740426874
1353,0.246370625
9794,0.0
8254,0.0
13617,0.298308836
13266,0.0
5021,-0.571472803
10296,-0.603733902
9872,0.0
687,-0.082847669
11493,-1.160379556
5499,-1.010439573
13869,-0.878828409
8722,-1.826999048
11866,-0.4615202
12266,-2.035658231
1391,-0.36027595
8404,-0.09642406
1194,0.20454464
174,2.342785144
967,-1.077642384
9335,-0.263262188
5920,0.0
2565,-0.167165522
5845,0.0
4231,0.0
308,-0.156443757
13500,-0.459104547
15154,0.0
367,-0.988877642
12079,-2.291236699
8879,-0.086503785
7837,-3.987620406
11539,-0.313150908
14293,0.204608766
5985,0.460967976
8158,-0.301628344
9634,-1.135828101
14435,2.689904612
4637,-0.760393983
5431,-0.047043192
4579,2.570679449
7240,-0.820770011
14151,-1.563574254
11308,0.0
5527,-1.817136728
5502,-1.690905641
4969,0.354627439
3652,-1.364939557
5455,-0.466169919
5260,0.0
9137,-0.082188261
1392,-0.143943325
9248,2.270652026
7604,-0.147627524
46,-0.740165838
14611,-1.8821109
385,-0.078396654
2281,0.019407326
11417,-2.156649143
11010,0.0
5276,-0.329154408
4360,-2.247368949
9739,0.811937288
9105,-0.32414584
12774,-0.542506259
11220,-0.643802851
8058,-0.399546681
9825,0.0
6380,2.640168216
10970,0.0
10347,1.87177167
8782,-1.006490191
15010,-0.764956733
11152,1.217686723
12749,0.0
13033,0.0
3802,-1.203853574
7893,0.0
260,-0.20667374
4297,-1.583483672
8627,-1.487762775
14441,0.0
3509,-0.025350892
9848,1.39076431
15059,0.066025564
4704,0.0
14767,-0.735878959
13537,2.369648844
5647,0.457578145
10361,0.07129169
13795,0.0
15169,-1.704815747
1400,0.0
3974,-0.679585464
8190,-0.23275809
15240,-0.917874286
14478,0.837075878
1629,-1.520037846
12497,0.110050898
13669,-4.506476867
5421,3.463385439
2143,0.0
7743,-0.098084192
9239,0.0
12583,-1.004360822
8173,0.0
5952,2.771053051
14000,-0.451783463
7400,-0.597298437
990,-0.030909185
5827,-1.535915509
7261,0.943203628
10992,-1.036158771
11985,0.0
4407,-0.456574459
418,2.561748162
10836,-1.090335807
4770,-2.348827659
13546,0.0
1489,-1.087825057
12366,0.138565454
4134,1.840508805
804,0.0
8108,-0.44454148
3846,3.03868937
12202,1.763026843
3921,-0.421568252
8534,0.0
10718,0.0
803,0.0
3517,3.235092654
14013,0.29315652
2783,-4.398097659
15135,0.421469515
14748,0.066299336
8975,-0.727832104
8742,-1.19685627
7530,-0.363577515
4821,1.918239536
15392,-0.113595897
7520,-0.496988799
10482,-0.609277941
2040,-0.447469674
903,0.021769645
1346,0.193031035
2028,-0.890838788
12102,-4.019623351
13627,0.439840389
10539,-2.978887382
7523,-0.02934184
15246,-0.411696834
15220,1.12940963
8945,0.447421942
9383,0.0
640,-1.556254933
14447,-2.574797419
11510,-0.749687375
9080,-1.887240168
1980,-3.17516138
6846,-1.100068658
10344,-0.491133851
52,-2.806794369
13965,-0.288624031
2241,-0.000390974
4161,-0.856667786
913,0.0
6320,-0.703734107
4,0.0
15300,-1.336974323
2265,0.0
8902,0.106663706
7583,0.0
6862,-0.027530303
7349,0.041933877
12610,0.0
12568,-0.833959339
10091,-0.239126047
4113,-0.554702997
14493,0.0
1355,0.0
9870,0.0
10551,-2.426110756
12513,2.23807726
3725,-0.639880846
7696,-0.076414527
14631,-2.243440595
12866,0.711841278
5970,-1.258055762
12039,1.720234624
15139,0.198825346
11946,-0.618375393
4982,-0.660843095
10592,0.0
13722,0.0
4739,-2.122788
1502,-2.305670698
14211,-0.402102874
14839,-0.363156938
5186,-1.545890835
616,0.0
4623,0.0
11157,-0.058354285
2536,-0.591731934
2974,0.0
6212,-0.171156775
2645,0.240059318
10864,-0.414027584
3120,-0.173981368
8526,2.963425807
9892,0.184559408
4813,-0.426493833
675,-0.259689961
6021,-3.614719252
14283,0.700344173
4460,4.013959812
877,-0.192875973
12831,0.000167722
12553,0.689348503
8260,-2.9913501
4758,-1.028615253
2831,-0.762296977
1028,0.326529249
4542,1.416792985
4731,0.0
10127,0.0
8389,-0.122906764
13,0.0
12655,-1.073594105
4676,0.0
4366,0.898833462
13788,-0.266435196
9718,0.078944491
1889,1.620721277
10299,0.075447048
5907,-3.169923829
7640,-0.832912998
11805,-0.61003268
9836,0.0
8831,-0.340752741
4513,1.099463908
3061,2.771529698
15318,-0.364800733
6843,1.554817594
130,-1.358485241
9119,-0.223641038
3570,-2.731931726
14060,-0.743061929
213,-0.194205035
12847,0.0
4853,0.0
11568,-0.871013856
5174,-4.379929797
9300,3.006684635
7330,0.396137597
7366,0.047744567
12486,0.0
10129,0.948344783
8436,-1.512982956
4588,-1.466467994
4915,-0.965005338
7299,1.432082891
14676,-1.1406497
6743,0.423245916
14052,-0.996189275
1160,-0.899010132
5596,2.403782533
11939,1.312542665
7840,-1.271769686
136,-1.832216273
1783,-0.466792449
3832,3.394546719
6558,0.0
10814,0.068403313
1189,-0.237975954
4326,-2.342580727
11847,0.179953986
14867,0.0
4248,-2.841573172
6614,-0.378474377
9710,-0.043784963
6036,2.515023412
14039,-2.564619094
4563,-0.897706136
12947,0.757163798
7955,-1.007278186
1987,0.0
2530,-0.22878478
8953,-0.338268872
8582,-0.70391864
9975,0.016453965
5793,0.028764975
10953,-0.30052321
6760,0.0
14746,0.126310993
1151,-1.021382745
12411,1.330183969
549,-1.347998603
7202,-0.384536431
11366,0.0
13569,-1.876958544
12271,-2.184506849
757,0.0699254
14184,-0.735823386
6912,-1.305201541
2675,-0.538777108
1827,0.091032186
8942,-0.570888313
4582,-1.504141829
8463,-0.669607709
8599,0.0
5077,0.0
12207,0.0
8042,1.253868932
14401,-0.504028361
1647,-0.891574801
10731,-1.088143836
14939,0.0
4192,0.0
3444,0.0
3612,-0.522667522
6171,-0.408973476
682,3.448786987
9782,-0.34166924
3006,0.110798648
6718,2.803858983
2145,0.0
6872,0.0
8821,-0.837933321
10318,0.064427699
14393,-2.038045044
1093,2.28529124
14751,0.0
6749,-0.41852246
427,0.03710691
4659,4.269355456
4989,-0.758019507
7327,-0.865223562
13166,-2.107943778
796,0.025720315
9140,-0.041849749
8794,0.003749068
14078,0.689971117
13024,-1.222103571
11400,0.022665965
1568,0.475393876
4580,2.357668902
14708,0.0
7171,0.938207429
436,-0.545200525
8296,-3.335349309
828,-1.977088791
718,0.93158258
10373,0.088903555
1048,3.301930662
9113,0.0
356,0.0
3995,0.0
2850,-0.660722789
3595,-1.557260138
5014,-1.303397602
9475,0.07053455
4771,0.0
7911,-1.745735994
15306,0.0
